la_key,year_key,nc_key,admission_numbers,applications_received,online_applications,no_of_preferences,first_preference_offers,second_preference_offers,third_preference_offers,preferred_school_offer,non_preferred_offer,no_offer,schools_in_la_offer,schools_in_another_la_offer
49,2014,1,5782,5303,1249,3,4859,233,67,5159,131,13,5235,95
50,2014,1,10221,9272,6882,5,7979,622,231,8962,310,0,9204,68
51,2014,1,4304,3750,2013,3,3470,149,18,3637,6,107,3626,38
8,2014,1,2395,1996,1463,3,1859,93,19,1971,,,2009,12
9,2014,1,3263,3149,2475,4,2552,213,65,2860,166,123,2926,100
10,2014,1,2609,2289,1804,3,2045,129,37,2212,,,2314,49
11,2014,1,1786,1488,1286,3,1360,72,12,1444,24,20,1554,17
12,2014,1,3477,2802,2441,3,2569,101,25,2696,0,106,2671,25
111,2014,1,2129,1773,1603,3,1654,76,15,1745,,,1739,33
112,2014,1,5706,5458,5027,3,4471,489,192,5154,304,0,5237,221
113,2014,1,2598,2378,2200,3,2064,147,47,2258,,,2354,23
114,2014,1,3677,3127,2927,3,2843,183,47,3073,,,3085,41
1,2014,1,1413,1136,869,3,1086,25,9,1120,16,0,,
2,2014,1,1991,1919,,3,1800,67,8,1875,30,14,1844,69
3,2014,1,1934,1583,1317,3,1518,,,1538,40,5,1559,24
4,2014,1,2626,2386,1638,3,2233,97,25,2355,0,31,2333,22
38,2014,1,3475,3315,1020,3,2961,175,46,3182,,,3167,146
39,2014,1,4001,3253,2442,3,3077,106,5,3188,,,3226,25
40,2014,1,2154,1786,501,3,1730,41,5,1776,10,0,1778,8
41,2014,1,2105,1872,1195,3,1775,66,8,1849,,,1858,13
52,2014,1,7193,5748,5347,5,5399,172,43,5627,,,5682,66
42,2014,1,2116,1989,1713,5,1853,88,19,1967,22,0,1980,9
80,2014,1,3524,2971,2106,3,2758,149,33,2940,29,2,2850,119
83,2014,1,2324,2100,1569,4,1938,118,26,2087,,,2072,26
84,2014,1,3854,3184,2794,3,2993,95,21,3109,67,8,3070,106
103,2014,1,6520,6102,5647,4,5191,430,141,5831,,,5987,114
98,2014,1,4013,3820,3161,3,3310,273,70,3653,155,12,3678,130
58,2014,1,9684,7901,7826,3,7370,304,87,7761,49,91,7658,158
54,2014,1,3529,3121,2177,3,2802,190,56,3048,66,7,3098,84
125,2014,1,4490,3717,3245,3,3456,156,34,3646,51,20,3628,69
118,2014,1,1800,1683,1397,3,1413,143,24,1580,100,3,1621,59
117,2014,1,2006,1903,1539,3,1492,178,103,1840,37,26,1821,56
6,2014,1,6337,5184,4084,3,4762,238,45,5045,,,5097,86
5,2014,1,1298,1267,695,5,1135,70,18,1228,39,0,1248,19
104,2014,1,5971,5333,4964,3,4672,393,81,5146,181,6,5346,74
99,2014,1,3030,2838,2638,3,2341,233,93,2667,,,2831,6
105,2014,1,15802,14763,14204,3,13297,862,253,14412,351,0,14541,222
100,2014,1,2435,2378,1824,3,2022,186,52,2260,118,0,2325,53
101,2014,1,3136,2952,2801,3,2517,208,64,2789,79,84,2803,65
59,2014,1,7775,7170,6581,3,6427,343,117,6891,0,279,6770,121
55,2014,1,4558,4482,3357,3,3910,271,82,4263,219,0,4241,241
56,2014,1,454,364,319,3,352,,,361,3,0,352,12
75,2014,1,10128,8881,7215,3,8202,418,77,8699,,,8752,201
66,2014,1,3405,3350,2109,3,3090,120,24,3234,116,0,3116,234
121,2014,1,6008,5205,4071,3,4736,253,72,5061,144,0,5091,114
119,2014,1,3070,2711,2319,3,2490,132,36,2658,53,0,2658,53
92,2014,1,1521,1528,1054,3,1306,133,38,1477,34,17,1460,51
96,2014,1,1808,1634,1420,6,1391,126,42,1579,50,5,1562,67
93,2014,1,2033,1908,1347,3,1646,156,52,1854,,,1844,62
94,2014,1,2080,2201,1165,4,1662,232,114,2072,124,5,1993,203
95,2014,1,2351,2303,1265,3,1976,179,57,2213,90,0,2175,128
97,2014,1,3181,2039,1618,4,1748,164,55,1982,45,12,1998,29
85,2014,1,7812,6899,6306,3,6216,369,110,6695,204,0,6838,61
79,2014,1,3124,2785,1473,3,2456,158,66,2680,101,4,2808,5
14,2014,1,1650,1490,702,3,1370,80,18,1468,,,1404,84
15,2014,1,2645,2546,2420,3,2282,138,57,2477,,,2530,15
124,2014,1,8773,7172,6568,3,6768,207,44,7020,0,152,6977,43
115,2014,1,3203,2891,2512,3,2580,174,49,2803,84,4,2842,45
116,2014,1,1577,1295,1074,3,1173,57,20,1250,20,25,1238,32
86,2014,1,17127,16369,14724,4,14095,1124,405,15804,,,16154,214
81,2014,1,2265,2123,1790,3,1782,169,60,2011,,,2087,35
82,2014,1,2471,2246,2016,4,1966,114,41,2129,106,11,2215,51
64,2014,1,2140,1756,,3,1669,60,5,1734,0,22,1717,17
77,2014,1,6700,6150,5667,3,5559,326,79,5966,178,6,5989,155
106,2014,1,18314,17092,16187,3,14515,1236,545,16296,796,0,16972,120
91,2014,1,3625,3350,2680,4,2866,238,78,3199,151,0,3270,80
36,2014,1,15138,13543,12090,3,11861,867,311,13039,450,54,13334,155
16,2014,1,2407,1963,559,3,1760,136,33,1929,34,0,1883,80
17,2014,1,1968,1644,1125,3,1432,105,38,1575,63,6,1573,65
62,2014,1,9937,8963,8963,4,8188,432,98,8757,206,0,8776,187
57,2014,1,3872,3905,3285,6,3157,277,83,3547,120,238,3408,259
67,2014,1,3284,2748,2700,3,2633,69,6,2708,40,0,2677,71
65,2014,1,2342,2110,1279,3,1974,110,,,,0,2082,28
18,2014,1,4392,3900,3584,3,3547,195,53,3795,102,3,3842,55
19,2014,1,4237,3467,3219,3,3181,186,37,3404,63,0,3421,46
120,2014,1,4810,4810,4521,3,4528,153,36,4717,90,3,4792,15
35,2014,1,6330,4570,3223,3,4391,111,14,4516,54,0,,
126,2014,1,7163,6749,6316,4,5921,393,123,6486,241,22,6644,84
87,2014,1,14883,14587,14440,4,12037,1162,463,13848,409,330,14137,194
102,2014,1,1591,1298,1101,3,1219,31,10,1260,38,0,,
60,2014,1,8904,7649,7499,3,7159,289,75,7523,126,0,7583,66
88,2014,1,10635,9069,6779,3,8476,304,61,8841,207,21,8946,102
61,2014,1,10188,8751,8262,3,7740,561,172,8473,272,6,8638,107
7,2014,1,3869,3075,2525,3,2965,58,8,3031,0,44,3015,16
107,2014,1,8343,7533,6425,3,6708,454,131,7293,,,7450,82
127,2014,1,6027,5753,5116,3,5257,260,66,5583,156,14,5667,72
89,2014,1,8804,7434,5207,3,6827,354,79,7260,168,6,7339,89
108,2014,1,14602,13428,12826,4,10941,1151,476,12746,497,182,13022,227
76,2014,1,6834,6019,5031,6,5307,388,89,5809,210,0,5908,111
109,2014,1,9851,8881,8687,3,7923,524,201,8651,225,5,8775,101
129,2014,8,0,16,14,6,10,,,,,,0,16
130,2014,8,1709,1543,1314,6,963,297,121,1444,92,7,1149,387
152,2014,8,2384,2694,2144,6,1924,366,138,2542,152,0,1901,793
131,2014,8,2315,2393,1922,6,1609,365,192,2281,0,112,1915,366
132,2014,8,1560,1182,1042,6,691,196,90,1061,0,121,728,333
134,2014,8,1635,1527,1226,6,1127,216,80,1477,50,0,1106,421
135,2014,8,960,646,532,6,434,94,45,590,0,56,461,129
136,2014,8,2539,2538,2463,6,1627,442,199,2417,121,0,1712,826
137,2014,8,2554,2845,2147,6,1827,441,235,2690,,,2047,797
139,2014,8,2728,2595,2538,6,1577,467,228,2419,146,30,1998,567
140,2014,8,3084,2875,694,6,2143,378,165,2763,0,112,2608,155
141,2014,8,2057,1966,1146,6,1157,358,195,1851,115,0,1367,599
142,2014,8,1587,1175,657,6,686,183,112,1082,65,28,904,243
144,2014,8,2610,2498,2464,6,1910,307,121,2423,75,0,2069,429
145,2014,8,4203,3468,3320,6,2486,459,187,3258,,,2780,686
146,2014,8,3412,2632,2257,6,2131,332,81,2602,30,0,2194,438
147,2014,8,3285,3183,2990,6,2059,471,241,2950,168,65,2274,844
148,2014,8,3568,3324,3096,6,2440,439,172,3176,129,18,2818,493
149,2014,8,3984,3950,2869,6,2667,627,297,3793,,,3013,937
150,2014,8,3150,3516,3062,6,2303,573,228,3289,227,0,2696,820
151,2014,8,4136,3855,2829,6,2881,520,197,3752,,,3238,618
133,2014,8,2483,2484,1521,6,1736,337,160,2338,146,0,1966,518
153,2014,8,2330,2477,1962,6,1696,362,154,2346,131,0,1822,655
154,2014,8,3248,2665,2517,6,2140,299,99,2586,79,0,2476,189
155,2014,8,3582,2997,2733,6,2272,372,162,2969,20,8,2547,442
156,2014,8,2879,2491,1509,6,1806,334,148,2393,98,0,1912,579
157,2014,8,1665,1492,1397,6,1006,232,97,1425,64,3,1159,330
158,2014,8,1669,1829,1455,6,1182,305,150,1747,82,0,1110,719
138,2014,8,4257,3918,1292,6,2868,578,191,3755,163,0,3713,205
159,2014,8,3694,3590,3482,6,2413,503,220,3392,194,4,3206,432
160,2014,8,1690,1728,1588,6,1257,222,75,1618,110,0,1456,272
161,2014,8,2900,2160,2096,6,1618,286,93,2085,0,75,1831,254
162,2014,8,2920,2494,1884,6,2005,259,79,2404,90,0,2494,0
68,2014,8,13321,14286,10856,6,9819,1796,712,13114,866,306,12437,1543
69,2014,8,3998,3671,2468,3,3022,328,113,3464,147,60,3494,117
70,2014,8,3830,3164,2894,6,2797,217,45,3084,76,4,2899,285
71,2014,8,4001,3820,3561,6,2841,460,158,3574,246,0,3289,531
72,2014,8,3249,2328,2222,5,1888,261,76,2291,30,7,2085,236
73,2014,8,3689,3151,694,5,2417,396,124,3014,,,2861,425
74,2014,8,2886,2765,1387,5,2202,285,113,2646,119,0,2430,353
30,2014,8,1415,1642,611,3,1367,158,50,1575,,,959,710
31,2014,8,5410,4202,3717,3,3316,483,184,3985,217,0,3988,214
32,2014,8,2012,1843,1474,3,1765,47,8,1820,23,0,1649,194
33,2014,8,3529,2656,2159,3,2527,91,6,2624,23,9,2656,68
34,2014,8,4230,3231,1883,3,2987,188,22,3197,34,0,3175,107
20,2014,8,3739,3135,2574,3,2775,225,66,3066,69,0,3040,95
21,2014,8,2283,2106,1653,3,1905,128,14,2047,,,1951,153
22,2014,8,5125,5013,3893,6,3801,561,227,4685,328,0,4280,733
23,2014,8,3195,2883,2878,6,2419,243,53,2732,151,0,2694,189
24,2014,8,2672,2390,2118,4,2297,60,11,2373,17,0,2169,221
25,2014,8,2480,2154,1608,6,1947,114,30,2099,42,13,1901,240
26,2014,8,3035,2737,2669,6,2382,188,51,2637,94,6,2552,179
27,2014,8,2837,2303,2282,6,2032,164,50,2257,,,2167,135
28,2014,8,3122,2714,2335,6,2091,319,132,2628,86,0,2592,172
29,2014,8,3741,3224,2379,3,3069,122,17,3208,,,3152,181
43,2014,8,2490,2200,664,3,2043,114,15,2172,28,0,1989,211
44,2014,8,3668,2706,912,3,2589,75,9,2673,,,2644,61
45,2014,8,3670,2835,543,3,2721,76,14,2811,24,0,2811,24
46,2014,8,5439,5527,3034,3,4963,294,84,5341,186,0,5290,238
47,2014,8,6912,6958,4574,5,5278,791,373,6648,310,0,6325,633
48,2014,8,2752,2306,962,5,1948,181,94,2259,42,5,2263,77
49,2014,8,4812,4475,1447,3,3792,403,117,4312,94,69,4030,379
50,2014,8,8742,6897,5481,5,6100,532,110,6767,130,0,6505,392
51,2014,8,4109,3016,1490,3,2940,54,8,3002,0,14,2981,33
8,2014,8,2200,1717,1276,3,1505,53,0,1558,,,1675,68
9,2014,8,2307,2121,1669,4,1818,88,21,1933,39,149,1927,45
10,2014,8,1889,1479,1083,3,1431,28,7,1466,,,1428,98
11,2014,8,1828,1408,1229,3,1314,55,14,1383,3,22,1401,11
12,2014,8,3200,2599,2185,3,2445,76,8,2529,0,70,2441,88
111,2014,8,2437,1576,1455,3,1487,56,5,1548,22,6,1538,32
112,2014,8,3936,3836,3460,3,2949,465,184,3598,238,0,3239,597
113,2014,8,2445,2037,1897,3,1949,77,3,2029,,,1975,61
114,2014,8,3110,2709,2522,3,2408,214,45,2667,38,4,2300,405
1,2014,8,1174,1010,760,3,989,,,,,0,1013,6
2,2014,8,1614,1548,,3,1225,255,38,1518,,,1280,280
3,2014,8,2121,1316,1124,3,1292,16,0,1308,,,1294,25
4,2014,8,2345,2030,1557,3,1802,148,28,1978,27,25,1989,39
38,2014,8,2920,2602,604,3,2318,182,34,2534,68,0,2403,237
39,2014,8,4187,3081,2361,3,3007,50,6,3063,,,2889,190
40,2014,8,1923,1568,590,3,1419,114,14,1547,21,0,1473,95
41,2014,8,2181,1648,1136,3,1598,,,1638,,,1555,92
52,2014,8,7565,5356,4881,5,4952,236,60,5261,65,30,5473,208
42,2014,8,1835,1694,1518,5,1597,70,6,1675,,,1631,69
80,2014,8,2838,2647,2060,3,2318,176,67,2561,83,3,2515,129
83,2014,10,1898,1478,1041,4,1460,9,3,1472,,,1427,46
84,2014,10,2913,2325,2085,3,2288,25,0,2313,7,5,2180,140
103,2014,8,5913,5420,4755,6,4235,545,269,5201,219,0,4961,459
98,2014,8,3035,3123,2695,3,2561,195,125,2881,231,11,2932,180
58,2014,8,9092,7200,7129,3,6767,309,37,7113,,,6754,446
54,2014,8,3224,2588,1724,4,2207,225,77,2517,,,2578,140
125,2014,8,3326,2703,2374,3,2539,103,3,2645,24,34,2411,258
118,2014,8,1323,1197,956,3,1045,104,12,1161,21,15,1035,147
117,2014,8,1994,1425,1157,3,1246,126,30,1411,11,3,1351,71
6,2014,8,6064,4700,3836,3,4535,93,5,4633,67,0,4502,198
5,2014,8,1227,1088,692,3,939,83,18,1040,48,0,1117,5
104,2014,8,5644,4717,4274,3,4405,164,34,4603,0,114,4377,226
99,2014,8,2525,2226,2068,3,1823,216,72,2111,115,0,2209,17
105,2014,8,14889,12710,12294,3,12110,409,89,12608,102,0,11970,740
100,2014,8,2020,1670,1369,3,1558,71,15,1644,26,0,1531,139
101,2014,8,2325,2053,1930,3,1858,109,36,2003,43,7,1923,227
59,2014,8,7021,5636,5453,3,5431,111,15,5557,0,79,5281,276
55,2014,8,3525,3597,3013,3,3119,266,68,3453,144,0,3188,515
56,2014,8,540,317,253,3,289,,,307,10,0,301,16
75,2014,8,8377,7032,6049,3,6667,257,28,6960,48,24,6419,616
66,2014,8,2839,2648,1853,3,2428,126,30,2584,61,3,2277,403
121,2014,8,5749,4404,2559,3,4205,124,14,4343,61,0,4058,346
119,2014,8,2325,2187,1968,3,2052,97,16,2165,22,0,1979,299
92,2014,8,1285,1184,760,3,922,130,49,1101,,,1044,138
96,2014,8,1312,1151,986,6,926,80,24,1046,67,38,913,200
93,2014,8,2059,1637,971,3,1462,99,26,1587,50,0,1576,61
94,2014,8,1168,1499,692,4,1114,228,58,1416,74,9,896,594
95,2014,8,1875,1787,1638,6,1087,268,121,1654,130,3,1349,435
97,2014,8,2187,1774,1259,4,1489,148,64,1721,48,5,1514,255
85,2014,8,6539,5631,5198,3,5321,214,21,5556,75,0,5366,265
79,2014,8,2646,2012,1423,3,1745,198,37,1980,29,3,1959,68
14,2014,8,1669,1290,491,3,1181,77,4,1262,23,5,1233,56
15,2014,8,2582,2218,2128,3,2131,59,10,2201,8,9,2146,71
124,2014,8,7800,6931,6359,3,6739,126,12,6877,37,17,6621,476
115,2014,8,2990,2396,1597,3,2172,92,25,2289,6,101,2175,120
116,2014,8,1581,1249,961,3,1136,77,27,1241,4,4,1251,58
86,2014,8,15717,14639,13107,6,12398,1145,406,14204,427,8,13665,967
81,2014,8,2149,1771,1532,5,1440,154,77,1705,66,0,1608,164
82,2014,8,1900,1915,1718,6,1528,147,71,1808,89,18,1685,231
64,2014,8,2002,1641,3,3,1580,,,1627,,,1583,46
77,2014,8,3620,3332,3067,3,3035,166,26,3228,65,39,2956,337
106,2014,8,17779,15667,14310,4,13093,1511,478,15263,404,0,15226,441
91,2014,8,3310,2994,2536,6,2432,307,82,2873,121,0,2883,111
36,2014,8,14397,12833,11091,3,11208,733,197,12141,284,408,11991,436
16,2014,8,2111,1971,301,3,1556,273,88,1917,54,0,1837,134
17,2014,8,1414,1388,1031,3,1181,121,27,1329,56,3,1233,177
62,2014,8,9631,7577,7577,4,7311,162,29,7506,71,0,7078,499
57,2014,8,2982,2965,2514,4,2402,210,77,2713,138,114,2386,465
67,2014,8,3297,2669,2603,3,2537,93,10,2640,29,0,2505,164
65,2014,8,2293,1859,585,4,1647,161,39,1856,0,3,1713,143
18,2014,8,4255,3624,3385,3,3364,157,10,3531,93,0,3444,186
19,2014,8,4067,3063,2844,3,2906,119,18,3043,,,2908,154
120,2014,8,6291,4901,4596,3,4825,34,6,4865,33,3,4775,123
35,2014,8,6257,4494,3837,3,4305,116,19,4440,54,0,4485,9
126,2014,8,6947,6063,5592,4,5215,515,145,5909,142,12,5981,188
87,2014,8,14012,12093,11894,4,9481,1179,513,11476,313,304,11395,439
102,2014,8,1649,1122,904,3,1025,73,0,1098,24,0,,
60,2014,8,8711,7077,6812,3,6607,390,37,7034,43,0,6793,284
88,2014,8,9452,7548,6100,3,7279,182,17,7478,63,7,7449,99
61,2014,8,8663,6789,6285,3,5798,722,126,6646,137,6,6591,192
7,2014,10,2736,1977,1606,3,1941,,,1966,0,11,1952,14
107,2014,8,7012,6102,5612,3,5529,379,60,5968,134,0,5898,204
127,2014,8,4575,4256,3802,3,4018,103,22,4143,76,37,3911,308
89,2014,8,7525,5767,3854,3,5412,212,30,5654,106,7,5630,130
108,2014,8,11049,10853,10334,6,8854,934,285,10232,468,153,10126,575
76,2014,8,6564,5282,4418,6,4341,525,228,5155,127,0,5097,185
109,2014,8,7830,6773,6574,3,6152,379,109,6641,97,35,6566,172
