year_of_entry,la_name,school_phase,measure,count
2018,Wirral,Primary,Admission Numbers,4063
2018,Wirral,Primary,Applications Received,3607
2018,Bolton,Primary,Admission Numbers,4295
2018,Bolton,Primary,Applications Received,3718
2018,Bury,Primary,Admission Numbers,2351
2018,Bury,Primary,Applications Received,2165
2018,Manchester,Primary,Admission Numbers,7652
2018,Manchester,Primary,Applications Received,6759
2018,Oldham,Primary,Admission Numbers,3897
2018,Oldham,Primary,Applications Received,2981
2018,Rochdale,Primary,Admission Numbers,3228
2018,Rochdale,Primary,Applications Received,2901
2018,Salford,Primary,Admission Numbers,3379
2018,Salford,Primary,Applications Received,2887
2018,Stockport,Primary,Admission Numbers,3852
2018,Stockport,Primary,Applications Received,3269
2018,Tameside,Primary,Admission Numbers,3140
2018,Tameside,Primary,Applications Received,2694
2018,Trafford,Primary,Admission Numbers,3097
2018,Trafford,Primary,Applications Received,2839
2018,Wigan,Primary,Admission Numbers,3964
2018,Wigan,Primary,Applications Received,3618
2018,Barnsley,Primary,Admission Numbers,3017
2018,Barnsley,Primary,Applications Received,2586
2018,Doncaster,Primary,Admission Numbers,4271
2018,Doncaster,Primary,Applications Received,2962
2018,Rotherham,Primary,Admission Numbers,3722
2018,Rotherham,Primary,Applications Received,2983
2018,Sheffield,Primary,Admission Numbers,6907
2018,Sheffield,Primary,Applications Received,6000
2018,Bradford,Primary,Admission Numbers,8388
2018,Bradford,Primary,Applications Received,7284
2018,Calderdale,Primary,Admission Numbers,3041
2018,Calderdale,Primary,Applications Received,2282
2018,Kirklees,Primary,Admission Numbers,5947
2018,Kirklees,Primary,Applications Received,5099
2018,Leeds,Primary,Admission Numbers,10689
2018,Leeds,Primary,Applications Received,9580
2018,Wakefield,Primary,Admission Numbers,4465
2018,Wakefield,Primary,Applications Received,3927
2018,Gateshead,Primary,Admission Numbers,2513
2018,Gateshead,Primary,Applications Received,2033
2018,Newcastle upon Tyne,Primary,Admission Numbers,3517
2018,Newcastle upon Tyne,Primary,Applications Received,2956
2018,North Tyneside,Primary,Admission Numbers,2575
2018,North Tyneside,Primary,Applications Received,2191
2018,South Tyneside,Primary,Admission Numbers,1804
2018,South Tyneside,Primary,Applications Received,1542
2018,Sunderland,Primary,Admission Numbers,3441
2018,Sunderland,Primary,Applications Received,2836
2018,Bath and North East Somerset,Primary,Admission Numbers,2253
2018,Bath and North East Somerset,Primary,Applications Received,1750
2018,"Bristol, City of",Primary,Admission Numbers,5938
2018,"Bristol, City of",Primary,Applications Received,5325
2018,North Somerset,Primary,Admission Numbers,2677
2018,North Somerset,Primary,Applications Received,2199
2018,South Gloucestershire,Primary,Admission Numbers,3733
2018,South Gloucestershire,Primary,Applications Received,3162
2018,Hartlepool,Primary,Admission Numbers,1283
2018,Hartlepool,Primary,Applications Received,1082
2018,Middlesbrough,Primary,Admission Numbers,2042
2018,Middlesbrough,Primary,Applications Received,1898
2018,Redcar and Cleveland,Primary,Admission Numbers,1804
2018,Redcar and Cleveland,Primary,Applications Received,1535
2018,Stockton-on-Tees,Primary,Admission Numbers,2828
2018,Stockton-on-Tees,Primary,Applications Received,2282
2018,"Kingston Upon Hull, City of",Primary,Admission Numbers,3650
2018,"Kingston Upon Hull, City of",Primary,Applications Received,3197
2018,East Riding of Yorkshire,Primary,Admission Numbers,4069
2018,East Riding of Yorkshire,Primary,Applications Received,3061
2018,North East Lincolnshire,Primary,Admission Numbers,2186
2018,North East Lincolnshire,Primary,Applications Received,1678
2018,North Lincolnshire,Primary,Admission Numbers,2160
2018,North Lincolnshire,Primary,Applications Received,1776
2018,North Yorkshire,Primary,Admission Numbers,7259
2018,North Yorkshire,Primary,Applications Received,5609
2018,York,Primary,Admission Numbers,2153
2018,York,Primary,Applications Received,1929
2018,Luton,Primary,Admission Numbers,3552
2018,Luton,Primary,Applications Received,3079
2018,Bedford,Primary,Admission Numbers,2653
2018,Bedford,Primary,Applications Received,2164
2018,Central Bedfordshire,Primary,Admission Numbers,4204
2018,Central Bedfordshire,Primary,Applications Received,3384
2018,Buckinghamshire,Primary,Admission Numbers,6786
2018,Buckinghamshire,Primary,Applications Received,5917
2018,Milton Keynes,Primary,Admission Numbers,4344
2018,Milton Keynes,Primary,Applications Received,3350
2018,Derbyshire,Primary,Admission Numbers,9644
2018,Derbyshire,Primary,Applications Received,7707
2018,Derby,Primary,Admission Numbers,3702
2018,Derby,Primary,Applications Received,3015
2018,Dorset,Primary,Admission Numbers,4825
2018,Dorset,Primary,Applications Received,3664
2018,Poole,Primary,Admission Numbers,1770
2018,Poole,Primary,Applications Received,1599
2018,Bournemouth,Primary,Admission Numbers,2041
2018,Bournemouth,Primary,Applications Received,1964
2018,Durham,Primary,Admission Numbers,6626
2018,Durham,Primary,Applications Received,4909
2018,Darlington,Primary,Admission Numbers,1382
2018,Darlington,Primary,Applications Received,1169
2018,East Sussex,Primary,Admission Numbers,5871
2018,East Sussex,Primary,Applications Received,5186
2018,Brighton and Hove,Primary,Admission Numbers,3030
2018,Brighton and Hove,Primary,Applications Received,2434
2018,Hampshire,Primary,Admission Numbers,16388
2018,Hampshire,Primary,Applications Received,14656
2018,Portsmouth,Primary,Admission Numbers,2505
2018,Portsmouth,Primary,Applications Received,2335
2018,Southampton,Primary,Admission Numbers,3090
2018,Southampton,Primary,Applications Received,2808
2018,Leicestershire,Primary,Admission Numbers,8578
2018,Leicestershire,Primary,Applications Received,7224
2018,Leicester,Primary,Admission Numbers,4913
2018,Leicester,Primary,Applications Received,4486
2018,Rutland,Primary,Admission Numbers,484
2018,Rutland,Primary,Applications Received,348
2018,Staffordshire,Primary,Admission Numbers,10608
2018,Staffordshire,Primary,Applications Received,8826
2018,Stoke-on-Trent,Primary,Admission Numbers,3420
2018,Stoke-on-Trent,Primary,Applications Received,3398
2018,Wiltshire,Primary,Admission Numbers,6542
2018,Wiltshire,Primary,Applications Received,5243
2018,Swindon,Primary,Admission Numbers,3193
2018,Swindon,Primary,Applications Received,2852
2018,Bracknell Forest,Primary,Admission Numbers,1595
2018,Bracknell Forest,Primary,Applications Received,1356
2018,Windsor and Maidenhead,Primary,Admission Numbers,1759
2018,Windsor and Maidenhead,Primary,Applications Received,1494
2018,West Berkshire,Primary,Admission Numbers,2065
2018,West Berkshire,Primary,Applications Received,1785
2018,Reading,Primary,Admission Numbers,2110
2018,Reading,Primary,Applications Received,2032
2018,Slough,Primary,Admission Numbers,2517
2018,Slough,Primary,Applications Received,2292
2018,Wokingham,Primary,Admission Numbers,2373
2018,Wokingham,Primary,Applications Received,1966
2018,Cambridgeshire,Primary,Admission Numbers,8381
2018,Cambridgeshire,Primary,Applications Received,6765
2018,Peterborough,Primary,Admission Numbers,3281
2018,Peterborough,Primary,Applications Received,2826
2018,Halton,Primary,Admission Numbers,1674
2018,Halton,Primary,Applications Received,1387
2018,Warrington,Primary,Admission Numbers,2735
2018,Warrington,Primary,Applications Received,2355
2018,Devon,Primary,Admission Numbers,9500
2018,Devon,Primary,Applications Received,7519
2018,Plymouth,Primary,Admission Numbers,3322
2018,Plymouth,Primary,Applications Received,2871
2018,Torbay,Primary,Admission Numbers,1510
2018,Torbay,Primary,Applications Received,1384
2018,Essex,Primary,Admission Numbers,18859
2018,Essex,Primary,Applications Received,16124
2018,Southend-on-Sea,Primary,Admission Numbers,2284
2018,Southend-on-Sea,Primary,Applications Received,2106
2018,Thurrock,Primary,Admission Numbers,2500
2018,Thurrock,Primary,Applications Received,2266
2018,Herefordshire,Primary,Admission Numbers,2248
2018,Herefordshire,Primary,Applications Received,1756
2018,Worcestershire,Primary,Admission Numbers,7082
2018,Worcestershire,Primary,Applications Received,6122
2018,Kent,Primary,Admission Numbers,19609
2018,Kent,Primary,Applications Received,17229
2018,Medway,Primary,Admission Numbers,3827
2018,Medway,Primary,Applications Received,3346
2018,Lancashire,Primary,Admission Numbers,15675
2018,Lancashire,Primary,Applications Received,13334
2018,Blackburn with Darwen,Primary,Admission Numbers,2380
2018,Blackburn with Darwen,Primary,Applications Received,1938
2018,Blackpool,Primary,Admission Numbers,1858
2018,Blackpool,Primary,Applications Received,1655
2018,Nottinghamshire,Primary,Admission Numbers,10515
2018,Nottinghamshire,Primary,Applications Received,8780
2018,Nottingham,Primary,Admission Numbers,4135
2018,Nottingham,Primary,Applications Received,3590
2018,Shropshire,Primary,Admission Numbers,3316
2018,Shropshire,Primary,Applications Received,2722
2018,Telford and Wrekin,Primary,Admission Numbers,2453
2018,Telford and Wrekin,Primary,Applications Received,2055
2018,Cheshire East,Primary,Admission Numbers,4540
2018,Cheshire East,Primary,Applications Received,3903
2018,Cheshire West and Chester,Primary,Admission Numbers,4409
2018,Cheshire West and Chester,Primary,Applications Received,3514
2018,Cornwall,Primary,Admission Numbers,6696
2018,Cornwall,Primary,Applications Received,5473
2018,Cumbria,Primary,Admission Numbers,6302
2018,Cumbria,Primary,Applications Received,4459
2018,Gloucestershire,Primary,Admission Numbers,7420
2018,Gloucestershire,Primary,Applications Received,6764
2018,Hertfordshire,Primary,Admission Numbers,15428
2018,Hertfordshire,Primary,Applications Received,14152
2018,Isle of Wight,Primary,Admission Numbers,1525
2018,Isle of Wight,Primary,Applications Received,1238
2018,Lincolnshire,Primary,Admission Numbers,9207
2018,Lincolnshire,Primary,Applications Received,7676
2018,Norfolk,Primary,Admission Numbers,10459
2018,Norfolk,Primary,Applications Received,8936
2018,Northamptonshire,Primary,Admission Numbers,10768
2018,Northamptonshire,Primary,Applications Received,8694
2018,Northumberland,Primary,Admission Numbers,4043
2018,Northumberland,Primary,Applications Received,2774
2018,Oxfordshire,Primary,Admission Numbers,8772
2018,Oxfordshire,Primary,Applications Received,7158
2018,Somerset,Primary,Admission Numbers,6372
2018,Somerset,Primary,Applications Received,5665
2018,Suffolk,Primary,Admission Numbers,9124
2018,Suffolk,Primary,Applications Received,7336
2018,Surrey,Primary,Admission Numbers,13655
2018,Surrey,Primary,Applications Received,12954
2018,Warwickshire,Primary,Admission Numbers,7038
2018,Warwickshire,Primary,Applications Received,6187
2018,West Sussex,Primary,Admission Numbers,10136
2018,West Sussex,Primary,Applications Received,8946
2018,City of London,Secondary,Admission Numbers,0
2018,City of London,Secondary,Applications Received,19
2018,Camden,Secondary,Admission Numbers,1692
2018,Camden,Secondary,Applications Received,1564
2018,Greenwich,Secondary,Admission Numbers,2939
2018,Greenwich,Secondary,Applications Received,3279
2018,Hackney,Secondary,Admission Numbers,2684
2018,Hackney,Secondary,Applications Received,2571
2018,Hammersmith and Fulham,Secondary,Admission Numbers,1583
2018,Hammersmith and Fulham,Secondary,Applications Received,1321
2018,Islington,Secondary,Admission Numbers,1765
2018,Islington,Secondary,Applications Received,1749
2018,Kensington and Chelsea,Secondary,Admission Numbers,1032
2018,Kensington and Chelsea,Secondary,Applications Received,787
2018,Lambeth,Secondary,Admission Numbers,2628
2018,Lambeth,Secondary,Applications Received,2687
2018,Lewisham,Secondary,Admission Numbers,2499
2018,Lewisham,Secondary,Applications Received,3116
2018,Southwark,Secondary,Admission Numbers,3215
2018,Southwark,Secondary,Applications Received,2930
2018,Tower Hamlets,Secondary,Admission Numbers,3233
2018,Tower Hamlets,Secondary,Applications Received,3041
2018,Wandsworth,Secondary,Admission Numbers,2252
2018,Wandsworth,Secondary,Applications Received,2408
2018,Westminster,Secondary,Admission Numbers,1752
2018,Westminster,Secondary,Applications Received,1162
2018,Barking and Dagenham,Secondary,Admission Numbers,3330
2018,Barking and Dagenham,Secondary,Applications Received,3314
2018,Barnet,Secondary,Admission Numbers,4463
2018,Barnet,Secondary,Applications Received,4091
2018,Bexley,Secondary,Admission Numbers,3460
2018,Bexley,Secondary,Applications Received,3026
2018,Brent,Secondary,Admission Numbers,3361
2018,Brent,Secondary,Applications Received,3710
2018,Bromley,Secondary,Admission Numbers,3880
2018,Bromley,Secondary,Applications Received,3691
2018,Croydon,Secondary,Admission Numbers,4232
2018,Croydon,Secondary,Applications Received,4593
2018,Ealing,Secondary,Admission Numbers,3456
2018,Ealing,Secondary,Applications Received,4013
2018,Enfield,Secondary,Admission Numbers,4226
2018,Enfield,Secondary,Applications Received,4481
2018,Haringey,Secondary,Admission Numbers,2787
2018,Haringey,Secondary,Applications Received,2755
2018,Harrow,Secondary,Admission Numbers,2706
2018,Harrow,Secondary,Applications Received,2749
2018,Havering,Secondary,Admission Numbers,3398
2018,Havering,Secondary,Applications Received,2911
2018,Hillingdon,Secondary,Admission Numbers,3613
2018,Hillingdon,Secondary,Applications Received,3170
2018,Hounslow,Secondary,Admission Numbers,2988
2018,Hounslow,Secondary,Applications Received,3051
2018,Kingston upon Thames,Secondary,Admission Numbers,1910
2018,Kingston upon Thames,Secondary,Applications Received,1758
2018,Merton,Secondary,Admission Numbers,1729
2018,Merton,Secondary,Applications Received,2310
2018,Newham,Secondary,Admission Numbers,4848
2018,Newham,Secondary,Applications Received,4500
2018,Redbridge,Secondary,Admission Numbers,4026
2018,Redbridge,Secondary,Applications Received,3838
2018,Richmond upon Thames,Secondary,Admission Numbers,2044
2018,Richmond upon Thames,Secondary,Applications Received,2015
2018,Sutton,Secondary,Admission Numbers,3084
2018,Sutton,Secondary,Applications Received,2486
2018,Waltham Forest,Secondary,Admission Numbers,3101
2018,Waltham Forest,Secondary,Applications Received,2975
2018,Birmingham,Secondary,Admission Numbers,14020
2018,Birmingham,Secondary,Applications Received,14935
2018,Coventry,Secondary,Admission Numbers,4065
2018,Coventry,Secondary,Applications Received,4090
2018,Dudley,Secondary,Admission Numbers,3654
2018,Dudley,Secondary,Applications Received,3371
2018,Sandwell,Secondary,Admission Numbers,4406
2018,Sandwell,Secondary,Applications Received,4238
2018,Solihull,Secondary,Admission Numbers,3353
2018,Solihull,Secondary,Applications Received,2548
2018,Walsall,Secondary,Admission Numbers,3732
2018,Walsall,Secondary,Applications Received,3370
2018,Wolverhampton,Secondary,Admission Numbers,3394
2018,Wolverhampton,Secondary,Applications Received,3117
2018,Knowsley,Secondary,Admission Numbers,1290
2018,Knowsley,Secondary,Applications Received,1632
2018,Liverpool,Secondary,Admission Numbers,5291
2018,Liverpool,Secondary,Applications Received,4624
2018,St. Helens,Secondary,Admission Numbers,2102
2018,St. Helens,Secondary,Applications Received,1928
2018,Sefton,Secondary,Admission Numbers,3497
2018,Sefton,Secondary,Applications Received,2764
2018,Wirral,Secondary,Admission Numbers,3942
2018,Wirral,Secondary,Applications Received,3590
2018,Bolton,Secondary,Admission Numbers,3912
2018,Bolton,Secondary,Applications Received,3721
