year_of_entry,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,nc_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,Secondary,7,9046,7341,7321,0.9972755755,3,7036,0.9584525268999999,195,0.02656313854,52,0.007083503610000001,7283,0.9920991691000001,7283,0.9920991691000001,58,0.00790083095,0,0,6781,0.923716115,560,0.07628388503,0
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,Secondary,7,3194,2717,1886,0.6941479572999999,4,2363,0.8697092381,218,0.08023555392000001,70,0.025763709970000003,2651,0.9757085019999999,2664,0.9804931910000001,52,0.019138755979999998,1,3.6805299999999997e-4,2713,0.9410336454999999,170,0.05896635449,167
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Secondary,7,3373,2718,2344,0.8623988226999999,3,2533,0.9319352465,96,0.035320088300000003,10,0.0036791758600000003,2639,0.9709345107,2639,0.9709345107,30,0.01103752759,49,0.01802796174,2426,0.9089546647,243,0.09104533532999999,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000029,836,Poole,Secondary,7,1333,1208,969,0.8021523179000001,3,1040,0.8609271522999999,98,0.08112582781000001,22,0.01821192053,1160,0.9602649006999999,1160,0.9602649006999999,43,0.03559602649,5,0.00413907285,1016,0.8445552785,187,0.1554447215,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000028,837,Bournemouth,Secondary,7,1993,1409,1123,0.7970191624999999,3,1207,0.856635912,129,0.09155429383,21,0.014904187369999999,1357,0.9630943932,1360,0.9652235628,4,0.00283889283,45,0.03193754436,1268,0.9296187682999999,96,0.07038123167,0
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,Durham,Secondary,7,5891,4976,4293,0.8627411576,3,4756,0.9557877814,117,0.023512861740000002,17,0.00341639871,4890,0.9827170418,4890,0.9827170418,76,0.0152733119,10,0.0020096463,4777,0.9619412002,189,0.038058799840000004,0
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Secondary,7,1227,1129,893,0.7909654562,3,968,0.8573959256000001,73,0.06465899026,19,0.016829052259999998,1060,0.9388839681000001,1060,0.9388839681000001,67,0.0593445527,2,0.00177147919,1149,0.9879621668,14,0.01203783319,36
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,845,East Sussex,Secondary,7,5603,4569,4224,0.9244911359,3,4223,0.9242722696,184,0.04027139418,46,0.01006784854,4453,0.9746115124000001,4453,0.9746115124000001,26,0.00569052309,90,0.019697964539999998,4281,0.9492239468,229,0.05077605322,31
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Secondary,7,2525,2285,2143,0.9378555799,3,1873,0.8196936543,243,0.106345733,72,0.03150984683,2188,0.9575492341,2188,0.9575492341,97,0.042450765859999996,0,0,2252,0.9855579869000001,33,0.01444201313,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Secondary,7,15122,12945,12457,0.9623020471,3,12024,0.9288528388999999,610,0.0471224411,101,0.00780224025,12735,0.9837775203,12735,0.9837775203,195,0.01506373117,15,0.00115874855,12099,0.9356584951000001,832,0.06434150491,1
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Secondary,7,2010,1825,1577,0.864109589,3,1579,0.8652054794999999,107,0.05863013699,33,0.01808219178,1719,0.9419178082,1719,0.9419178082,106,0.05808219178,0,0,1686,0.9238356164,139,0.07616438355999999,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Secondary,7,2350,2060,1997,0.9694174757,3,1824,0.8854368932,147,0.0713592233,33,0.01601941748,2004,0.9728155340000001,2004,0.9728155340000001,56,0.027184466020000003,0,0,1954,0.9135109864000001,185,0.08648901356,79
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,Secondary,7,7200,6040,5886,0.9745033112999999,3,5696,0.9430463576,189,0.03129139073,26,0.00430463576,5911,0.9786423841,5911,0.9786423841,0,0,129,0.02135761589,5580,0.9440027068000001,331,0.05599729318,0
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Secondary,7,3691,3808,3054,0.8019957983,3,3348,0.8792016807,292,0.07668067227,45,0.011817226890000001,3685,0.9676995798,3685,0.9676995798,123,0.032300420170000003,0,0,3421,0.8778547601,476,0.1221452399,89
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Secondary,7,540,330,290,0.8787878788000001,3,303,0.9181818182000001,17,0.051515151519999997,2,0.00606060606,322,0.9757575758,322,0.9757575758,8,0.02424242424,0,0,304,0.9212121212,26,0.07878787879,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Secondary,7,8593,7468,6857,0.9181842528,3,7020,0.9400107124,273,0.03655597215,50,0.006695232989999999,7343,0.9832619175,7351,0.9843331548,116,0.01553294055,1,1.3390466e-4,6831,0.9097083499999999,678,0.09029165001999999,42
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Secondary,7,2879,2791,1891,0.6775349337000001,3,2494,0.8935865280999999,190,0.06807595844,32,0.011465424580000001,2716,0.9731279111000001,2716,0.9731279111000001,74,0.026513794339999997,1,3.5829452e-4,2405,0.8495231366999999,426,0.15047686329999999,41
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Secondary,7,5695,4637,2997,0.6463230537,3,4402,0.9493206815,155,0.03342678456,22,0.00474444684,4579,0.9874919128999999,4579,0.9874919128999999,58,0.012508087130000001,0,0,4297,0.9266767306,340,0.07332326936,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Secondary,7,2372,2238,1943,0.8681858803,3,2139,0.9557640750999999,68,0.03038427167,13,0.00580875782,2220,0.9919571046,2220,0.9919571046,18,0.00804289544,0,0,1995,0.8673913043,305,0.1326086957,62
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Secondary,7,1327,1246,1116,0.8956661316000001,3,966,0.7752808989000001,128,0.10272873190000001,55,0.04414125201,1149,0.9221508828,1149,0.9221508828,96,0.07704654896,1,8.0256822e-4,1122,0.9012048193,123,0.09879518072,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Secondary,7,1224,1139,1012,0.8884986831,6,884,0.776119403,85,0.07462686567,26,0.02282704126,995,0.8735733098999999,1016,0.8920105356000001,57,0.050043898159999996,66,0.05794556629,900,0.8387698043,173,0.1612301957,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Secondary,7,2069,1683,1474,0.8758169935,3,1548,0.9197860963,59,0.035056446819999997,17,0.0101010101,1624,0.9649435531999999,1624,0.9649435531999999,59,0.035056446819999997,0,0,1602,0.9513064133,82,0.048693586700000006,1
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Secondary,7,1360,1587,834,0.5255198488,4,1242,0.7826086957,234,0.1474480151,51,0.03213610586,1527,0.9621928165999999,1537,0.9684940139,47,0.029615626970000003,3,0.00189035917,1064,0.6717171716999999,520,0.3282828283,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Secondary,7,2128,1894,1722,0.9091869060000001,6,1366,0.7212249208,258,0.136219641,106,0.05596620908,1730,0.9134107709,1812,0.9567053853999999,82,0.04329461457,0,0,1588,0.83843717,306,0.16156283,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Secondary,7,2079,1851,1404,0.7585089141,4,1558,0.8417071853,181,0.09778498108999999,47,0.02539168017,1786,0.9648838465999999,1801,0.9729875742999999,34,0.01836844949,16,0.00864397623,1543,0.8408719346,292,0.1591280654,0
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Secondary,7,6487,5665,5328,0.9405119153,3,5214,0.9203883494999999,260,0.04589585172,42,0.0074139452800000005,5516,0.9736981465,5516,0.9736981465,145,0.02559576346,4,7.0609003e-4,5352,0.9454160041999999,309,0.05458399576,0
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Secondary,7,2694,2177,1849,0.8493339458,3,1870,0.8589802480000001,215,0.09875976114,56,0.02572347267,2141,0.9834634819,2141,0.9834634819,29,0.013321084059999998,7,0.0032154340799999998,2312,0.9665551839,80,0.03344481605,222
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Secondary,7,1669,1420,644,0.45352112679999995,3,1335,0.9401408451000001,63,0.044366197180000004,2,0.0014084507,1400,0.9859154929999999,1400,0.9859154929999999,19,0.01338028169,1,7.0422535e-4,1362,0.9598308668,57,0.040169133190000005,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Secondary,7,2597,2323,2215,0.9535083942999999,3,2136,0.9195006456999999,140,0.06026689625000001,22,0.00947051227,2298,0.9892380541999999,2298,0.9892380541999999,22,0.00947051227,3,0.0012914334899999998,2252,0.9623931624,88,0.03760683761,20
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Secondary,7,8145,6780,6366,0.9389380531,3,6510,0.9601769912,155,0.02286135693,31,0.00457227139,6696,0.9876106195,6696,0.9876106195,50,0.00737463127,34,0.00501474926,6447,0.9296322999000001,488,0.07036770007,189
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Secondary,7,2960,2419,2244,0.9276560562,3,2303,0.9520463001,83,0.03431169905,26,0.010748243079999999,2412,0.9971062422,2412,0.9971062422,7,0.00289375775,0,0,2260,0.9342703597,159,0.06572964035000001,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,Secondary,7,1605,1211,1027,0.848059455,3,1063,0.8777869529,114,0.0941370768,18,0.01486374897,1195,0.9867877787,1195,0.9867877787,16,0.0132122213,0,0,1151,0.9504541701,60,0.049545829890000004,0
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Secondary,7,15843,14707,13849,0.9416604338000001,6,12604,0.8570068675,1079,0.07336642415,342,0.02325423268,14025,0.9536275243,14315,0.9733460257000001,389,0.0264499898,3,2.039845e-4,13716,0.9320467518,1000,0.06795324817,12
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Secondary,7,2249,1831,1585,0.8656471873,5,1462,0.798470781,179,0.09776078646,62,0.03386127799,1703,0.9300928453999999,1741,0.9508465319,90,0.04915346805,0,0,1614,0.8814855269999999,217,0.11851447300000001,0
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Secondary,7,1921,2067,1778,0.8601838413,6,1557,0.7532656023,213,0.1030478955,82,0.0396710208,1852,0.8959845186,1915,0.9264634735999999,121,0.05853894533,31,0.014997581040000001,1777,0.8727897839000001,259,0.1272102161,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,Herefordshire,Secondary,7,1926,1446,1100,0.7607192254,3,1379,0.9536652834999999,39,0.02697095436,3,0.0020746888,1421,0.9827109267,1421,0.9827109267,0,0,25,0.01728907331,1374,0.9669247009,47,0.033075299089999996,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Secondary,7,3605,3198,3089,0.9659161976,3,2874,0.8986866791999999,163,0.050969355849999995,44,0.01375859912,3081,0.9634146341000001,3081,0.9634146341000001,113,0.03533458412,4,0.00125078174,2879,0.901377583,315,0.09862241703,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,Secondary,7,17688,15894,15030,0.9456398641,4,12796,0.8050836794,1612,0.1014219202,611,0.03844217944,15019,0.944947779,15253,0.9596703158,641,0.040329684160000004,0,0,15342,0.9652699131999999,552,0.03473008683,0
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Secondary,7,3350,3093,2724,0.8806983510999999,6,2498,0.8076301325999999,298,0.09634658907,90,0.02909796314,2886,0.9330746848,2926,0.9460071127999999,167,0.05399288716,0,0,2968,0.9595861623,125,0.040413837700000003,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,Secondary,7,15000,12044,11281,0.9366489538,3,10586,0.8789438725,755,0.06268681501,238,0.01976087679,11579,0.9613915643,11579,0.9613915643,417,0.03462304882,48,0.00398538691,11609,0.9677392464000001,387,0.03226075358,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Secondary,7,2141,1785,1449,0.8117647058999999,3,1411,0.7904761905,214,0.11988795520000001,68,0.0380952381,1693,0.94845938380000006,1693,0.94845938380000006,92,0.05154061625,0,0,1648,0.9232492997,137,0.07675070028,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Secondary,7,1379,1463,1225,0.8373205742000001,3,1161,0.7935748462,143,0.0977443609,42,0.02870813397,1346,0.9200273411000001,1346,0.9200273411000001,116,0.07928913192,1,6.835270000000001e-4,1212,0.829001368,250,0.170998632,0
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,Secondary,7,9407,7859,7859,1,4,7399,0.9414683802,255,0.03244687619,61,0.00776180176,7715,0.9816770581,7731,0.9837129405999999,128,0.01628705942,0,0,7378,0.9387962845,481,0.06120371549,0
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,Secondary,7,3021,2919,2573,0.8814662556,4,2465,0.8444672833,261,0.08941418294,60,0.02055498458,2786,0.9544364508,2800,0.9592326138999999,119,0.04076738609,0,0,2491,0.8533744433,428,0.1466255567,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,Secondary,7,3297,2620,2550,0.9732824427,3,2494,0.9519083969000001,88,0.03358778626,11,0.00419847328,2593,0.9896946565,2593,0.9896946565,27,0.01030534351,0,0,2463,0.9400763359,157,0.05992366412,0
2015,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,Secondary,7,2403,1987,725,0.3648716658,4,1678,0.8444891796999999,186,0.09360845495999999,65,0.03271263211,1929,0.9708102667,1941,0.9768495219000001,0,0,46,0.023150478109999997,1803,0.9289026275000001,138,0.07109737249,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Secondary,7,4253,3679,3440,0.9350366948,3,3494,0.9497145964000001,94,0.02555042131,17,0.00462082088,3605,0.9798858385,3605,0.9798858385,73,0.019842348460000003,1,2.7181298999999997e-4,3486,0.9462540717,198,0.053745928340000006,6
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Secondary,7,4072,3252,3116,0.9581795818000001,3,2999,0.922201722,166,0.05104551046,29,0.00891758918,3194,0.9821648216,3194,0.9821648216,56,0.017220172199999998,2,6.1500615e-4,3067,0.9436923077,183,0.056307692310000004,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Secondary,7,6205,4861,4592,0.9446615923,3,4732,0.9734622505999999,73,0.01501748611,8,0.0016457519,4813,0.9901254885999999,4813,0.9901254885999999,46,0.00946307344,2,4.1143798e-4,4748,0.9771557934,111,0.022844206630000002,0
2015,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,Secondary,7,6356,4630,4091,0.8835853132,3,4309,0.9306695464000001,200,0.04319654428,34,0.007343412529999999,4543,0.9812095032000001,4543,0.9812095032000001,87,0.01879049676,0,0,4622,0.9982721381999999,8,0.0017278617700000002,0
2015,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Secondary,7,6993,6060,5575,0.9199669966999999,5,5275,0.8704620462,479,0.07904290429,102,0.01683168317,5856,0.9663366336999999,5889,0.9717821782,155,0.02557755776,16,0.00264026403,5944,0.9706074461,180,0.02939255389,80
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Secondary,7,14255,12501,12322,0.9856811455000001,4,9721,0.7776177905999999,1373,0.1098312135,516,0.04127669786,11610,0.9287257019,11907,0.9524838013,203,0.0162387009,391,0.0312774978,11708,0.9652102226,422,0.03478977741,20
2015,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,Secondary,7,1651,1103,948,0.8594741614,3,999,0.9057116954,78,0.07071622847,8,0.00725294651,1085,0.9836808704000001,1085,0.9836808704000001,18,0.01631912965,0,0,1101,0.9981867634,2,0.00181323663,0
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,Secondary,7,8703,7102,6859,0.9657842861,3,6588,0.9276260207999999,391,0.055054914110000006,37,0.00520980006,7016,0.987890735,7016,0.987890735,86,0.012109265000000001,0,0,6824,0.9608560969,278,0.039143903130000005,0
2015,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Secondary,7,9632,7923,6236,0.7870756027,3,7552,0.9531743027,226,0.028524548780000002,30,0.00378644453,7808,0.9854852959999999,7808,0.9854852959999999,100,0.012621481759999999,15,0.00189322226,7787,0.9842012133,125,0.01579878665,4
2015,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,928,Northamptonshire,Secondary,7,8343,6998,6741,0.9632752214999999,3,5837,0.8340954558,748,0.1068876822,198,0.02829379823,6783,0.9692769362999999,6783,0.9692769362999999,208,0.02972277794,7,0.0010002858000000001,6774,0.9689600915,217,0.03103990845,0
2015,Academic year,Local authority,E92000001,England,E12000001,North East,E06000048,929,Northumberland,Secondary,9,2604,1801,1546,0.8584119933,3,1774,0.9850083287,9,0.00499722376,0,0,1783,0.9900055525,1783,0.9900055525,1,5.5524708e-4,17,0.00943920044,1771,0.9927130045,13,0.007286995520000001,0
