lea,urn,estab,dfe_number,laestab,schname,admin_district,academic_year,estab_type,education_phase,relchar,percentage_fsm,ofsted_rating,totpups,readprog,writprog,matprog
850,115945,2180,850/2180,8502180,St Mary Bourne Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,4.4,Outstanding,138,1.1,1.5,0.2
850,115946,2181,850/2181,8502181,Sheet Primary School,East Hampshire,2016-2017,Local authority maintained schools,Primary,Does not apply,5.5,Good,107,3.1,0.2,2.9
850,115946,2181,850/2181,8502181,Sheet Primary School,East Hampshire,2017-2018,Local authority maintained schools,Primary,Does not apply,5.5,Good,112,4.1,0.1,1.7
850,115946,2181,850/2181,8502181,Sheet Primary School,East Hampshire,2018-2019,Local authority maintained schools,Primary,Does not apply,5.5,Good,110,3.7,1,2.1
850,115947,2182,850/2182,8502182,Shipton Bellinger Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,2.3,Good,192,-0.1,0.7,0.2
850,115947,2182,850/2182,8502182,Shipton Bellinger Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,2.3,Good,180,2.2,-0.4,0.2
850,115947,2182,850/2182,8502182,Shipton Bellinger Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,2.3,Good,166,-0.9,0.4,0.7
850,115948,2183,850/2183,8502183,Sopley Primary School,New Forest,2016-2017,Local authority maintained schools,Primary,Does not apply,19.2,Good,109,0.6,1.4,-0.4
850,115948,2183,850/2183,8502183,Sopley Primary School,New Forest,2017-2018,Local authority maintained schools,Primary,Does not apply,19.2,Good,109,0.2,-2.3,-2
850,115948,2183,850/2183,8502183,Sopley Primary School,New Forest,2018-2019,Local authority maintained schools,Primary,Does not apply,19.2,Good,105,0.1,1.8,-1.3
850,115949,2186,850/2186,8502186,Stockbridge Primary & Pre-School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,5.8,Good,144,4.2,-0.5,-0.8
850,115949,2186,850/2186,8502186,Stockbridge Primary & Pre-School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,5.8,Good,148,-0.6,-0.4,1.4
850,115949,2186,850/2186,8502186,Stockbridge Primary & Pre-School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,5.8,Good,153,0.9,0.4,-1.3
850,115952,2190,850/2190,8502190,Tadley Community Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,9.9,Good,361,-2.2,-5.6,-2.3
850,115952,2190,850/2190,8502190,Tadley Community Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,9.9,Good,344,-3.7,-2.2,-3.1
850,115952,2190,850/2190,8502190,Tadley Community Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,9.9,Good,323,-2.8,-0.2,-3.5
850,115953,2193,850/2193,8502193,Titchfield Primary School,Fareham,2016-2017,Local authority maintained schools,Primary,Does not apply,10.6,Good,197,-2.6,-3.5,-3
850,115953,2193,850/2193,8502193,Titchfield Primary School,Fareham,2017-2018,Local authority maintained schools,Primary,Does not apply,10.6,Good,188,-0.1,-0.5,-0.2
850,115953,2193,850/2193,8502193,Titchfield Primary School,Fareham,2018-2019,Local authority maintained schools,Primary,Does not apply,10.6,Good,181,-2.6,0.6,-1.7
850,115956,2197,850/2197,8502197,Foxhills Junior School,New Forest,2016-2017,Local authority maintained schools,Primary,Does not apply,11.7,Good,348,1.5,-0.6,2.7
850,115956,2197,850/2197,8502197,Foxhills Junior School,New Forest,2017-2018,Local authority maintained schools,Primary,Does not apply,11.7,Good,354,0.5,1.8,1.2
850,115956,2197,850/2197,8502197,Foxhills Junior School,New Forest,2018-2019,Local authority maintained schools,Primary,Does not apply,11.7,Good,364,0.5,0.7,0.4
850,115957,2200,850/2200,8502200,Wallop Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,8.8,Good,126,0.8,-0.3,0.3
850,115957,2200,850/2200,8502200,Wallop Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,8.8,Good,138,3.1,-2.3,2.5
850,115957,2200,850/2200,8502200,Wallop Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,8.8,Good,129,-2.8,1.3,-1.3
850,115960,2203,850/2203,8502203,Wherwell Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,7.1,Good,137,1.3,0.3,0.8
850,115960,2203,850/2203,8502203,Wherwell Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,7.1,Good,137,2.4,2.4,-2.4
850,115960,2203,850/2203,8502203,Wherwell Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,7.1,Good,130,3.6,-2.1,0.1
850,115962,2206,850/2206,8502206,Stanmore Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Does not apply,27.8,Requires improvement,324,-3.6,-0.4,-4
850,115962,2206,850/2206,8502206,Stanmore Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Does not apply,27.8,Requires improvement,335,-5.5,-2.2,-5.9
850,115962,2206,850/2206,8502206,Stanmore Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Does not apply,27.8,Requires improvement,295,-2,-1,-2.8
850,115963,2211,850/2211,8502211,Winnall Primary School,Winchester,2016-2017,Local authority maintained schools,Primary,Does not apply,42.2,Good,183,1.4,4.1,2.1
850,115963,2211,850/2211,8502211,Winnall Primary School,Winchester,2017-2018,Local authority maintained schools,Primary,Does not apply,42.2,Good,170,-1.7,1.3,0.4
850,115963,2211,850/2211,8502211,Winnall Primary School,Winchester,2018-2019,Local authority maintained schools,Primary,Does not apply,42.2,Good,178,-0.1,1.6,0.4
850,115964,2213,850/2213,8502213,Padnell Junior School,Havant,2016-2017,Local authority maintained schools,Primary,Does not apply,9.3,Good,287,-0.5,0.1,0.5
850,115964,2213,850/2213,8502213,Padnell Junior School,Havant,2017-2018,Local authority maintained schools,Primary,Does not apply,9.3,Good,315,-1.8,-0.1,-1.5
850,115964,2213,850/2213,8502213,Padnell Junior School,Havant,2018-2019,Local authority maintained schools,Primary,Does not apply,9.3,Good,342,-3.4,0.1,-5
850,115970,2220,850/2220,8502220,Vigo Primary School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,26.5,Requires improvement,479,-6.5,-8.6,-7
850,115970,2220,850/2220,8502220,Vigo Primary School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,26.5,Requires improvement,457,-4.2,-4.7,-4.1
850,115970,2220,850/2220,8502220,Vigo Primary School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,26.5,Requires improvement,491,-5.3,-5.7,-6.2
850,115972,2224,850/2224,8502224,Shamblehurst Primary School,Eastleigh,2016-2017,Local authority maintained schools,Primary,Does not apply,13.3,Good,459,-0.4,0.9,-0.8
850,115972,2224,850/2224,8502224,Shamblehurst Primary School,Eastleigh,2017-2018,Local authority maintained schools,Primary,Does not apply,13.3,Good,487,-1.9,4.4,0.4
850,115972,2224,850/2224,8502224,Shamblehurst Primary School,Eastleigh,2018-2019,Local authority maintained schools,Primary,Does not apply,13.3,Good,492,0.8,4.6,0.7
850,115974,2227,850/2227,8502227,Oakridge Junior School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,16.8,Good,236,1.2,-0.1,1.4
850,115974,2227,850/2227,8502227,Oakridge Junior School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,16.8,Good,241,1.9,1.4,1.4
850,115974,2227,850/2227,8502227,Oakridge Junior School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,16.8,Good,263,-0.9,0.7,-0.5
850,115976,2229,850/2229,8502229,Church Crookham Junior School,Hart,2016-2017,Local authority maintained schools,Primary,Does not apply,5.2,Outstanding,465,1.2,2.3,-0.1
850,115976,2229,850/2229,8502229,Church Crookham Junior School,Hart,2017-2018,Local authority maintained schools,Primary,Does not apply,5.2,Outstanding,503,-0.2,-0.3,-0.2
850,115976,2229,850/2229,8502229,Church Crookham Junior School,Hart,2018-2019,Local authority maintained schools,Primary,Does not apply,5.2,Outstanding,524,0.9,1.9,0.6
850,115984,2242,850/2242,8502242,Westfields Junior School,Hart,2016-2017,Local authority maintained schools,Primary,Does not apply,6.3,Outstanding,390,-0.9,1.8,-1
850,115984,2242,850/2242,8502242,Westfields Junior School,Hart,2017-2018,Local authority maintained schools,Primary,Does not apply,6.3,Outstanding,387,-2,1.2,-0.8
850,115984,2242,850/2242,8502242,Westfields Junior School,Hart,2018-2019,Local authority maintained schools,Primary,Does not apply,6.3,Outstanding,396,-0.6,-0.1,-0.7
850,115988,2248,850/2248,8502248,Orchard Junior School,New Forest,2016-2017,Local authority maintained schools,Primary,Does not apply,13,Good,404,-1.8,-1.5,-2.7
850,115988,2248,850/2248,8502248,Orchard Junior School,New Forest,2017-2018,Local authority maintained schools,Primary,Does not apply,13,Good,399,-3,-1,-1.8
850,115988,2248,850/2248,8502248,Orchard Junior School,New Forest,2018-2019,Local authority maintained schools,Primary,Does not apply,13,Good,383,-1.1,0.6,-1.3
850,115990,2252,850/2252,8502252,Harrison Primary School,Fareham,2016-2017,Local authority maintained schools,Primary,Does not apply,8.3,Outstanding,628,2.7,2.8,1.9
850,115990,2252,850/2252,8502252,Harrison Primary School,Fareham,2017-2018,Local authority maintained schools,Primary,Does not apply,8.3,Outstanding,627,2.5,1.3,2.7
850,115990,2252,850/2252,8502252,Harrison Primary School,Fareham,2018-2019,Local authority maintained schools,Primary,Does not apply,8.3,Outstanding,628,1.4,1.5,1.6
850,115991,2254,850/2254,8502254,Warren Park Primary School,Havant,2016-2017,Local authority maintained schools,Primary,None,36.8,Outstanding,421,-2.5,1,-1.5
850,115991,2254,850/2254,8502254,Warren Park Primary School,Havant,2017-2018,Local authority maintained schools,Primary,None,36.8,Outstanding,422,2.7,2.2,2.9
850,115991,2254,850/2254,8502254,Warren Park Primary School,Havant,2018-2019,Local authority maintained schools,Primary,None,36.8,Outstanding,423,4.3,1,2.5
850,115997,2263,850/2263,8502263,Fair Oak Junior School,Eastleigh,2016-2017,Local authority maintained schools,Primary,Does not apply,11.6,Good,563,-0.1,-0.4,-0.2
850,115997,2263,850/2263,8502263,Fair Oak Junior School,Eastleigh,2017-2018,Local authority maintained schools,Primary,Does not apply,11.6,Good,554,-0.8,-1.7,-1.7
850,115997,2263,850/2263,8502263,Fair Oak Junior School,Eastleigh,2018-2019,Local authority maintained schools,Primary,Does not apply,11.6,Good,577,0.5,1.4,0.4
850,115998,2265,850/2265,8502265,North Baddesley Junior School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,9.4,Good,251,-1.2,0.4,-1.3
850,115998,2265,850/2265,8502265,North Baddesley Junior School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,9.4,Good,254,0.9,1.1,0.5
850,115998,2265,850/2265,8502265,North Baddesley Junior School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,9.4,Good,276,1,2.1,1.6
850,115999,2266,850/2266,8502266,Poulner Junior School,New Forest,2016-2017,Local authority maintained schools,Primary,Does not apply,13.3,Good,312,-0.7,0.3,-1.7
850,115999,2266,850/2266,8502266,Poulner Junior School,New Forest,2017-2018,Local authority maintained schools,Primary,Does not apply,13.3,Good,313,0,-0.8,-0.5
850,115999,2266,850/2266,8502266,Poulner Junior School,New Forest,2018-2019,Local authority maintained schools,Primary,Does not apply,13.3,Good,340,-0.4,1.1,-0.9
850,116000,2267,850/2267,8502267,Freegrounds Junior School,Eastleigh,2016-2017,Local authority maintained schools,Primary,Does not apply,12.1,Good,359,-0.4,1.1,-0.9
850,116000,2267,850/2267,8502267,Freegrounds Junior School,Eastleigh,2017-2018,Local authority maintained schools,Primary,Does not apply,12.1,Good,351,-1.8,-1.5,-2.1
850,116000,2267,850/2267,8502267,Freegrounds Junior School,Eastleigh,2018-2019,Local authority maintained schools,Primary,Does not apply,12.1,Good,350,-0.6,-1.6,-0.7
850,116001,2268,850/2268,8502268,Merton Junior School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,27,Good,247,3,-0.5,-0.9
850,116001,2268,850/2268,8502268,Merton Junior School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,27,Good,280,0.3,0.8,-0.6
850,116001,2268,850/2268,8502268,Merton Junior School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,27,Good,302,-2.2,-1.6,-2.6
850,116005,2272,850/2272,8502272,Castle Hill Primary School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,10.4,Good,337,-3.3,-2,-2
850,116005,2272,850/2272,8502272,Castle Hill Primary School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,10.4,Good,399,-2.5,-2.4,-1.2
850,116005,2272,850/2272,8502272,Castle Hill Primary School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,10.4,Good,456,0.2,-1.8,-1
850,116006,2273,850/2273,8502273,Bishop's Waltham Junior School,Winchester,2016-2017,Local authority maintained schools,Primary,Does not apply,10.4,Good,215,0.5,0.1,-0.1
850,116006,2273,850/2273,8502273,Bishop's Waltham Junior School,Winchester,2017-2018,Local authority maintained schools,Primary,Does not apply,10.4,Good,230,-0.1,-0.1,0.1
850,116006,2273,850/2273,8502273,Bishop's Waltham Junior School,Winchester,2018-2019,Local authority maintained schools,Primary,Does not apply,10.4,Good,234,1.1,2,-1
850,116007,2274,850/2274,8502274,Hiltingbury Junior School,Eastleigh,2016-2017,Local authority maintained schools,Primary,Does not apply,2.3,Outstanding,385,1.1,-1,0.1
850,116007,2274,850/2274,8502274,Hiltingbury Junior School,Eastleigh,2017-2018,Local authority maintained schools,Primary,Does not apply,2.3,Outstanding,385,0.3,-1.1,1.2
850,116007,2274,850/2274,8502274,Hiltingbury Junior School,Eastleigh,2018-2019,Local authority maintained schools,Primary,Does not apply,2.3,Outstanding,386,1.1,1,2.5
850,116010,2278,850/2278,8502278,Heatherside Junior School,Hart,2016-2017,Local authority maintained schools,Primary,Does not apply,2.7,Outstanding,380,0.5,0.3,-0.1
850,116010,2278,850/2278,8502278,Heatherside Junior School,Hart,2017-2018,Local authority maintained schools,Primary,Does not apply,2.7,Outstanding,379,-0.5,-1.8,-1.5
850,116010,2278,850/2278,8502278,Heatherside Junior School,Hart,2018-2019,Local authority maintained schools,Primary,Does not apply,2.7,Outstanding,382,1.2,0.2,0.2
850,116013,2283,850/2283,8502283,Bishopswood Junior School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,12.3,Good,223,1.6,0.6,2.8
850,116013,2283,850/2283,8502283,Bishopswood Junior School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,12.3,Good,230,0.6,-0.2,2.6
850,116013,2283,850/2283,8502283,Bishopswood Junior School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,12.3,Good,246,0.4,1.1,0.8
850,116014,2284,850/2284,8502284,Knight's Enham Junior School,Test Valley,2016-2017,Local authority maintained schools,Primary,Does not apply,33.3,Good,220,-1.2,-0.5,-0.3
850,116014,2284,850/2284,8502284,Knight's Enham Junior School,Test Valley,2017-2018,Local authority maintained schools,Primary,Does not apply,33.3,Good,220,-2.9,-1.2,-2
850,116014,2284,850/2284,8502284,Knight's Enham Junior School,Test Valley,2018-2019,Local authority maintained schools,Primary,Does not apply,33.3,Good,216,-2.5,-2,-3.6
850,116015,2285,850/2285,8502285,Manor Field Junior School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,29.2,Good,182,1.2,1.6,2.6
850,116015,2285,850/2285,8502285,Manor Field Junior School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,29.2,Good,186,-1.3,-1.7,-1.6
850,116015,2285,850/2285,8502285,Manor Field Junior School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,29.2,Good,193,-3.4,-1.2,-3.3
850,116016,2286,850/2286,8502286,Kempshott Junior School,Basingstoke and Deane,2016-2017,Local authority maintained schools,Primary,Does not apply,8,Good,368,0.7,-1.3,-2.2
850,116016,2286,850/2286,8502286,Kempshott Junior School,Basingstoke and Deane,2017-2018,Local authority maintained schools,Primary,Does not apply,8,Good,360,-2.1,-1.1,-3.2
850,116016,2286,850/2286,8502286,Kempshott Junior School,Basingstoke and Deane,2018-2019,Local authority maintained schools,Primary,Does not apply,8,Good,357,-1.7,-1,-3.6
850,116019,2289,850/2289,8502289,Ranvilles Junior School,Fareham,2016-2017,Local authority maintained schools,Primary,Does not apply,5.9,Good,232,-2,-0.4,-2.6
850,116019,2289,850/2289,8502289,Ranvilles Junior School,Fareham,2017-2018,Local authority maintained schools,Primary,Does not apply,5.9,Good,235,-2.9,-0.5,-2.4
850,116019,2289,850/2289,8502289,Ranvilles Junior School,Fareham,2018-2019,Local authority maintained schools,Primary,Does not apply,5.9,Good,233,-2.5,-1.6,-1.8
850,116022,2297,850/2297,8502297,Purbrook Junior School,Havant,2016-2017,Local authority maintained schools,Primary,Does not apply,12.6,Good,373,-2.2,-0.2,-2.7
