"URN","LA (code)","LA (name)","EstablishmentNumber","EstablishmentName","TypeOfEstablishment (name)","EstablishmentTypeGroup (name)","EstablishmentStatus (name)","ReasonEstablishmentOpened (name)","OpenDate","ReasonEstablishmentClosed (name)","CloseDate","PhaseOfEducation (name)","StatutoryLowAge","StatutoryHighAge","Boarders (name)","NurseryProvision (name)","OfficialSixthForm (name)","Gender (name)","ReligiousCharacter (name)","ReligiousEthos (name)","Diocese (name)","AdmissionsPolicy (name)","SchoolCapacity","SpecialClasses (name)","CensusDate","NumberOfPupils","NumberOfBoys","NumberOfGirls","PercentageFSM","TrustSchoolFlag (name)","Trusts (name)","SchoolSponsorFlag (name)","SchoolSponsors (name)","FederationFlag (name)","Federations (name)","UKPRN","FEHEIdentifier","FurtherEducationType (name)","OfstedLastInsp","LastChangedDate","Street","Locality","Address3","Town","County (name)","Postcode","SchoolWebsite","TelephoneNum","HeadTitle (name)","HeadFirstName","HeadLastName","HeadPreferredJobTitle","BSOInspectorateName (name)","InspectorateReport","DateOfLastInspectionVisit","NextInspectionVisit","TeenMoth (name)","TeenMothPlaces","CCF (name)","SENPRU (name)","EBD (name)","PlacesPRU","FTProv (name)","EdByOther (name)","Section41Approved (name)","SEN1 (name)","SEN2 (name)","SEN3 (name)","SEN4 (name)","SEN5 (name)","SEN6 (name)","SEN7 (name)","SEN8 (name)","SEN9 (name)","SEN10 (name)","SEN11 (name)","SEN12 (name)","SEN13 (name)","TypeOfResourcedProvision (name)","ResourcedProvisionOnRoll","ResourcedProvisionCapacity","SenUnitOnRoll","SenUnitCapacity","GOR (name)","DistrictAdministrative (name)","AdministrativeWard (name)","ParliamentaryConstituency (name)","UrbanRural (name)","GSSLACode (name)","Easting","Northing","MSOA (name)","LSOA (name)","InspectorateName (name)","SENStat","SENNoStat","PropsName","OfstedRating (name)","RSCRegion (name)","Country (name)","UPRN","SiteName","QABName (name)","EstablishmentAccredited (name)","QABReport","CHNumber","MSOA (code)","LSOA (code)","FSM","Linked establishments"
116052,"850","Hampshire","2335","Mengham Junior School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",7,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",270,"No Special Classes","21-01-2021","240","123","117","26.3","Not applicable","","Not applicable","","Not under a federation","",10079087,"","Not applicable","12-12-2018","30-03-2022","Palmerston Road","","","Hayling Island","Hampshire","PO11 9ET","www.menghamjunior.co.uk/","02392462162","Mr","Edward","Harrison","Acting Co-Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Havant","Hayling East","Havant","(England/Wales) Urban city and town","E10000014",472394,99608,"Havant 017","Havant 017B","","","","","Good","South-East England and South London","","100062402363","","Not applicable","Not applicable","","","E02004778","E01022938","63","Does not have links"
116053,"850","Hampshire","2336","Bidbury Junior School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",7,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",240,"No Special Classes","21-01-2021","239","130","109","23","Not applicable","","Not applicable","","Not under a federation","",10079086,"","Not applicable","05-06-2019","10-03-2022","Fraser Road","Bedhampton","","Havant","Hampshire","PO9 3EF","www.bidburyjuniorschool.co.uk","02392474513","Mrs","Emily","Burns (Acting)","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Havant","Bedhampton","Havant","(England/Wales) Urban city and town","E10000014",470630,106797,"Havant 018","Havant 018E","","","","","Good","South-East England and South London","","","","Not applicable","Not applicable","","","E02006822","E01022911","55","Does not have links"
116054,"850","Hampshire","2339","Velmead Junior School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",7,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",417,"No Special Classes","21-01-2021","423","208","215","4.5","Not applicable","","Not applicable","","Not under a federation","",10079085,"","Not applicable","11-01-2018","15-03-2022","Velmead Road","","","Fleet","Hampshire","GU52 7LG","http://www.velmead.hants.sch.uk","01252628704","Mr","Andy","Howard","","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Hart","Crookham East","North East Hampshire","(England/Wales) Urban city and town","E10000014",481936,153451,"Hart 009","Hart 009C","","","","","Good","South-East England and South London","","100062642485","","Not applicable","Not applicable","","","E02004759","E01022851","19","Does not have links"
116055,"850","Hampshire","2341","Manor Field Infant School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",5,7,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",180,"No Special Classes","21-01-2021","157","74","83","33.1","Not applicable","","Not applicable","","Not under a federation","",10075347,"","Not applicable","11-11-2021","17-02-2022","Haydn Road","Brighton Hill","","Basingstoke","Hampshire","RG22 4DH","http://www.manorfieldinfant.co.uk","01256350300","Mr","Lawrence","Britt","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Basingstoke and Deane","Brighton Hill","Basingstoke","(England/Wales) Urban city and town","E10000014",461993,149419,"Basingstoke and Deane 019","Basingstoke and Deane 019D","","","","","Good","South-East England and South London","","100062460114","","Not applicable","Not applicable","","","E02004693","E01022479","52","Does not have links"
116056,"850","Hampshire","2342","Liphook Infant School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",5,7,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",270,"No Special Classes","21-01-2021","266","127","139","9","Not applicable","","Not applicable","","Supported by a federation","The Federation of Liphook Infant and Junior Schools",10075346,"","Not applicable","09-12-2021","17-02-2022","Avenue Close","The Avenue","Liphook Infant School","Liphook","Hampshire","GU30 7QE","www.liphookfederation.co.uk","01428722036","Mrs","Michele","Frost","Executive Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","East Hampshire","Bramshott & Liphook","East Hampshire","(England/Wales) Rural town and fringe","E10000014",483633,131847,"East Hampshire 009","East Hampshire 009E","","","","","Serious Weaknesses","South-East England and South London","","100062342642","","Not applicable","Not applicable","","","E02004705","E01022587","24","Does not have links"
116057,"850","Hampshire","2344","Chalk Ridge Primary School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",420,"No Special Classes","21-01-2021","374","190","184","19.3","Not applicable","","Not applicable","","Not under a federation","",10076969,"","Not applicable","24-04-2019","17-03-2022","Sullivan Road","Brighton Hill","","Basingstoke","Hampshire","RG22 4ER","www.chalkridgepri.hants.sch.uk/","01256461733","Miss","Sue","Jackson","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Basingstoke and Deane","Brighton Hill","Basingstoke","(England/Wales) Urban city and town","E10000014",462537,150092,"Basingstoke and Deane 016","Basingstoke and Deane 016A","","","","","Good","South-East England and South London","","100062460114","","Not applicable","Not applicable","","","E02004690","E01022475","72","Does not have links"
116058,"850","Hampshire","2345","Crofton Hammond Junior School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",7,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",248,"No Special Classes","21-01-2021","248","134","114","6","Not applicable","","Not applicable","","Not under a federation","",10079084,"","Not applicable","19-09-2012","15-02-2022","Mancroft Avenue","Stubbington","","Fareham","Hampshire","PO14 2DE","www.croftonhjs.co.uk","01329664451","Miss","Alison","Russell","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","Not applicable","","","","","South East","Fareham","Hill Head","Gosport","(England/Wales) Urban city and town","E10000014",455121,102586,"Fareham 014","Fareham 014C","","","","","Outstanding","South-East England and South London","","100062643499","","Not applicable","Not applicable","","","E02004740","E01022746","15","Does not have links"
116059,"850","Hampshire","2346","Potley Hill Primary School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",5,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",260,"No Special Classes","21-01-2021","268","134","134","13.1","Not applicable","","Not applicable","","Not under a federation","",10069575,"","Not applicable","25-04-2019","11-04-2022","Potley Hill Road","","Potley Hill Primary School","Yateley","Hampshire","GU46 6AG","http://www.potleyhill.hants.sch.uk","01252876106","Mr","Brent","Ellis","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Hart","Yateley East","North East Hampshire","(England/Wales) Urban city and town","E10000014",483076,160210,"Hart 001","Hart 001B","","","","","Good","South-East England and South London","","100062349167","","Not applicable","Not applicable","","","E02004751","E01022891","35","Does not have links"
116060,"850","Hampshire","2347","Kings Copse Primary School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",210,"Has Special Classes","21-01-2021","205","107","98","9.5","Not applicable","","Not applicable","","Not under a federation","",10077080,"","Not applicable","03-10-2018","13-01-2022","Kings Copse Road","Hedge End","","Southampton","Hampshire","SO30 0PQ","www.kingscopse.co.uk/","01489785040","Mrs","Hayley","Ferguson","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","VI - Visual Impairment","","","","","","","","","","","","","Resourced provision",6,9,"","","South East","Eastleigh","Hedge End South","Eastleigh","(England/Wales) Urban city and town","E10000014",449458,112107,"Eastleigh 012","Eastleigh 012E","","","","","Good","South-East England and South London","","10009592259","","Not applicable","Not applicable","","","E02004723","E01022699","19","Does not have links"
116061,"850","Hampshire","2348","Netley Abbey Junior School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",7,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",360,"No Special Classes","21-01-2021","347","172","175","18.7","Not applicable","","Not applicable","","Supported by a federation","The Federation of Netley Abbey Infant and Junior Schools",10079083,"","Not applicable","06-02-2018","15-03-2022","Westwood Road","Netley Abbey","","Southampton","Hampshire","SO31 5EL","http://netleyabbey-jun.hants.sch.uk/","02380453731","Mrs","Shirley","Nicholas-Bond","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Eastleigh","Hamble & Netley","Eastleigh","(England/Wales) Rural town and fringe","E10000014",445931,109081,"Eastleigh 014","Eastleigh 014B","","","","","Good","South-East England and South London","","10014221357","","Not applicable","Not applicable","","","E02004725","E01022711","65","Does not have links"
116062,"850","Hampshire","2349","Waite End Infant School","Community school","Local authority maintained schools","Closed","Not applicable","","Not applicable","02-01-1996","Primary",4,7,"No boarders","No Nursery Classes","Not applicable","Mixed","Does not apply","Does not apply","Not applicable","Not applicable","","No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","","25-10-2021","Mill Road","","","Waterlooville","Hampshire","PO7 7DB","","","","","","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Havant","Stakes","Havant","(England/Wales) Urban city and town","E10000014",468031,108714,"Havant 005","Havant 005A","","","","","","South-East England and South London","","10013682242","","Not applicable","Not applicable","","","E02004766","E01022959","","130325 Successor"
